"index","op","name","z","type","value","probability"
4,"Boundary","beginAnalysisUnit",,"posterior",-357590,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357490,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357390,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357290,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357190,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-357090,4.037e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356990,4.271e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356890,4.818e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356790,3.854e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356690,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356590,4.713e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356490,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356390,4.427e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356290,4.635e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356190,3.984e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-356090,4.167e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355990,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355890,4.792e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355790,4.453e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355690,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355590,4.688e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355490,4.297e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355390,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355290,3.828e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355190,4.115e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-355090,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354990,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354890,3.932e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354790,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354690,4.792e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354590,4.427e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354490,3.75e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354390,4.479e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354290,4.505e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354190,4.323e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-354090,4.349e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353990,4.167e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353890,4.583e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353790,3.672e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353690,3.958e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353590,4.401e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353490,4.219e-7
4,"Boundary","beginAnalysisUnit",,"posterior",-353390,4.141e-7
